VNUM	LOCALE_NAME
111100	Diamante afilado dragón
111200	Diamante afilado dragón
111300	Diamante afilado dragón
111400	Diamante afilado dragón
112000	Diamante raro de dragón
112100	Diamante raro de dragón
112200	Diamante raro de dragón
112300	Diamante raro de dragón
112400	Diamante raro de dragón
113000	Diamante antiguo dragón
113100	Diamante antiguo dragón
113200	Diamante antiguo dragón
113300	Diamante antiguo dragón
113400	Diamante antiguo dragón
114000	Diam. legandario dragón
114100	Diam. legandario dragón
114200	Diam. legandario dragón
114300	Diam. legandario dragón
114400	Diam. legandario dragón
120000	Rubí en bruto de dragón
120100	Rubí en bruto de dragón
120200	Rubí en bruto de dragón
120300	Rubí en bruto de dragón
120400	Rubí en bruto de dragón
121000	Rubí afilado de dragón
121100	Rubí afilado de dragón
121200	Rubí afilado de dragón
121300	Rubí afilado de dragón
121400	Rubí afilado de dragón
122000	Rubí raro de dragón
122100	Rubí raro de dragón
122200	Rubí raro de dragón
122300	Rubí raro de dragón
122400	Rubí raro de dragón
123000	Rubí antiguo de dragón
123100	Rubí antiguo de dragón
123200	Rubí antiguo de dragón
123300	Rubí antiguo de dragón
123400	Rubí antiguo de dragón
124000	Rubí legendario dragón
124100	Rubí legendario dragón
124200	Rubí legendario dragón
124300	Rubí legendario dragón
124400	Rubí legendario dragón
130000	Jade en bruto de dragón
130100	Jade en bruto de dragón
130200	Jade en bruto de dragón
130300	Jade en bruto de dragón
130400	Jade en bruto de dragón
131000	Jade afilado de dragón
131100	Jade afilado de dragón
131200	Jade afilado de dragón
131300	Jade afilado de dragón
131400	Jade afilado de dragón
132000	Jade raro de dragón
132100	Jade raro de dragón
132200	Jade raro de dragón
132300	Jade raro de dragón
132400	Jade raro de dragón
133000	Jade antiguo de dragón
133100	Jade antiguo de dragón
133200	Jade antiguo de dragón
133300	Jade antiguo de dragón
133400	Jade antiguo de dragón
134000	Jade legendario dragón
134100	Jade legendario dragón
134200	Jade legendario dragón
134300	Jade legendario dragón
134400	Jade legendario dragón
140000	Zafiro en bruto dragón
140100	Zafiro en bruto dragón
140200	Zafiro en bruto dragón
140300	Zafiro en bruto dragón
140400	Zafiro en bruto dragón
141000	Zafiro afilado de dragón
141100	Zafiro afilado de dragón
141200	Zafiro afilado de dragón
141300	Zafiro afilado de dragón
141400	Zafiro afilado de dragón
142000	Zafiro raro de dragón
142100	Zafiro raro de dragón
142200	Zafiro raro de dragón
142300	Zafiro raro de dragón
142400	Zafiro raro de dragón
143000	Zafiro antiguo de dragón
143100	Zafiro antiguo de dragón
143200	Zafiro antiguo de dragón
143300	Zafiro antiguo de dragón
143400	Zafiro antiguo de dragón
144000	Zafiro legendario dragón
144100	Zafiro legendario dragón
144200	Zafiro legendario dragón
144300	Zafiro legendario dragón
144400	Zafiro legendario dragón
150000	Granate en bruto dragón
150100	Granate en bruto dragón
150200	Granate en bruto dragón
150300	Granate en bruto dragón
150400	Granate en bruto dragón
151000	Granate afilado dragón
151100	Granate afilado dragón
151200	Granate afilado dragón
151300	Granate afilado dragón
151400	Granate afilado dragón
152000	Granate raro de dragón
152100	Granate raro de dragón
152200	Granate raro de dragón
152300	Granate raro de dragón
152400	Granate raro de dragón
153000	Granate antiguo dragón
153100	Granate antiguo dragón
153200	Granate antiguo dragón
153300	Granate antiguo dragón
153400	Granate antiguo dragón
154000	Granate legend. dragón
154100	Granate legend. dragón
154200	Granate legend. dragón
154300	Granate legend. dragón
154400	Granate legend. dragón
160000	Ónice en bruto de dragón
160100	Ónice en bruto de dragón
160200	Ónice en bruto de dragón
160300	Ónice en bruto de dragón
160400	Ónice en bruto de dragón
161000	Ónice afilado de dragón
161100	Ónice afilado de dragón
161200	Ónice afilado de dragón
161300	Ónice afilado de dragón
161400	Ónice afilado de dragón
162000	Ónice raro de dragón
162100	Ónice raro de dragón
162200	Ónice raro de dragón
162300	Ónice raro de dragón
162400	Ónice raro de dragón
163000	Ónice antiguo de dragón
163100	Ónice antiguo de dragón
163200	Ónice antiguo de dragón
163300	Ónice antiguo de dragón
163400	Ónice antiguo de dragón
164000	Ónice legendario dragón
164100	Ónice legendario dragón
164200	Ónice legendario dragón
164300	Ónice legendario dragón
164400	Ónice legendario dragón
71292	Islandiasobrevive Paquete
71593	Tierra del Fuego Paquete
71594	Licano-Pecho(K)
71595	Licano-Pecho(G)
71596	Reentrada caja
71520	Perla verde
71521	Púrpura de la perla
71522	Perla de oro
71331	Enciclopedia de Luna /K
71332	Enciclopedia de Luna /G
71333	Enciclopedia de Luna /K
71334	Enciclopedia de Luna  /G
71335	Enciclopedia de Luna  /K
71336	Enciclopedia de Luna  /G
71337	Enciclopedia de Luna  /K
71338	Enciclopedia de Luna  /G
71339	Enciclopedia de Luna  /K
71340	Enciclopedia de Luna  /G
71260	Biológica en el pecho
71261	Biológica Elixir Pecho
71510	guante de ladrón (B)
71511	Palma de la crítica
71512	Palma de Pierce
71513	La vida del Dios Dragón
71514	Dragón Ataque Dios
71515	Dios Dragón de Inteligencia
71516	Dios Dragón de Defensa
71517	Exorcismo de desplazamiento
71518	Consejos ermitaños
71519	Piedra Alma
71501	Perfeccionar el pecho
71502	Perfeccionar el pecho (Pequeña)
71503	Perfeccionar el pecho
71504	Pecho de la formación
71505	Pecho de leyendas
71506	Cest de Educación
71280	Deathreapers caja del tesoro
71281	Beran-Seatou caja del tesoro
71282	Azrael caja del tesoro
71283	Bruja de hielo poderosa caja del tesoro
71284	Razador caja del tesoro
71285	Nemere caja del tesoro
71286	Yonghan caja del tesoro
71287	Huashin caja del tesoro
71288	Wobba caja del tesoro
71289	Lemures Guardaespaldas caja del tesoro
71290	Cangrejo caja del tesoro
71279	Metin caja del tesoro
50331	Regeneración Habilidad libro
50332	Regeneración Maestro libro
50333	La regeneración perfecta libro
50334	Piercedefense Habilidad libro
50335	Piercedefense Maestro libro
50336	Piercedefense perfecto libro
71368	Paso
71369	Sello orco
71219	Paso
71174	Paso
71308	León Blanco
71309	Jabalí de Combate
71310	León de Batalla
71311	Panda Blindado
71312	Depredador Polar
71313	Leopardo Sello
71314	Sello de la pantera
71315	Pesadilla
71316	Unicornio
71492	Donner Sello
71493	Blitzen Sello
71700	Jabalí de Combate
53001	Fénix de Fuego
53002	Reno Joven
53003	Fénix de Hielo
53004	Bebé Azrael
53005	Bebé Azrael
53006	Rufus-Sello
53007	Leonidas-Sello
53008	Khan-Sello
53009	Porkie-Sello
53010	Bambi-Sello
53011	Knuud-Sello
53012	Bao Bao-Sello
53013	Brillo-Rufus-Sello
53014	Agua-Rufus-Sello
53015	Dorado-Rufus-Sello
53016	Nieve-Rufus-Sello
53017	Llama-Leonidas-Sello
53018	Agua-Leonidas-Sello
53019	Dorado-Leonidas-Sello
53020	Nieve-Leonidas-Sello
53021	Llama-Porkie-Sello
53022	Agua-Porkie-Sello
53023	Dorado-Porkie-Sello
53024	Nieve-Porkie-Sello
53025	Llama-Khan-Sello
53026	Agua-Khan-Sello
53027	Dorado-Khan-Sello
53028	Ártico-Khan-Sello
53029	Fénix de Jade
53030	Mini Ejecutor
53031	Mini Ejecutor (oro)
53032	Huesudo
53033	Sheldon
53034	Cooper
53035	Cooper
53036	Panther Cub Seal
53037	Leopardo Cub
53038	Cabeza de Calabaza
53039	Pequeña Escoba
53045	Copo de Nieve
53046	Copo de Nieve
53053	Mini Ejecutor (G)
53055	BabyHuashin-Sello
53056	Valentino-Sello
53057	Valentinia-Sello
53058	Ramblue Sello
53059	Eweriel Sello
71317	Muffin-Sello
71318	Nugget-Sello
71247	Valentía Cabo
31088	Alma de Razador
31089	Alma de Nemere
41540	Atuendo conejo (blanco)
41541	Atuendo conejo (rosa)
41542	Atuendo conejito (az. m.)
41543	Atuendo conejito (mage.)
41544	Atuendo conejo+ (blanco)
41545	Atuendo conejo+ (rosa)
41546	Atuendo conejito+(az.m.)
41547	Atuendo conejito+ (mag.)
45222	Orejas conejo (blanco)
45223	Orejas conejo (rosa)
45224	Orejas conejito (az. m.)
45225	Orejas conejito (mage.)
45226	Orejas conejo+ (blanco)
45227	Orejas conejo+ (rosa)
45228	Orejas conejito+(az. m.)
45229	Orejas conejito+ (mage.)
